URDU|10100|First-Year Urdu-1
CATA|21500|Introduction to Contemporary Catalonia
PHYS|29100|Senior Thesis Project Lab
INST|29801|Ba Seminar: International Stud
ANTH|21420|Ethnographic Methods
SOSC|11200|Power, Identity, Resistance-2
ECON|20210|Elements of Economics Analysis 3-HONORS
PSYC|25700|Psychology of Negotiation
SOCI|20246|The Politics of Racial Knowledge
FREN|10100|Beginning Elementary French-1
SOCI|20208|Internet and Society
HMRT|20100|Human Rights-1
EALC|25600|Gender & Modernity in Colonial Korea
FREN|10200|Beginning Elementary French-2
MUSI|10200|Introduction To World Music
PBHS|32700|Biostatistical Methods
PSYC|23800|Introduction to Memory and Learning
SOSC|12300|Self, Culture And Society-3
ENGL|11901|After Great Pain
TAPS|28100|Lighting Design for the Stage
ANTH|29910|Bachelor's Essay Seminar
ECON|20000|Elements Of Econ Analysis-1
PHYS|14100|Honors Mechanics
FREN|10300|Beginning Elementary French-3
MUSI|10400|Intro: Music Analysis/Crit
SOSC|15300|Classics Soc/Polit Thought-3
ENGL|26202|American Fiction: 19th Century
ARME|10103|Elementary Modern Armenian-3
ANTH|21418|Anthro Perspectives on Governance and the State
CHIN|20200|Intermediate Modern Chinese-2
MATH|17500|Elementary Number Theory
SOSC|15300|Classics Soc/Polit Thought-3
PLSC|24601|Islam/Politics/Gender
ARTV|22002|Beginning Painting-2
HIST|28702|Ludwig Wittgenstein: Philosophical Investigations
CHEM|29900|Rsch: Chemistry Honors Program
HUMA|19100|Humanities Writing Seminars
SOSC|12300|Self, Culture And Society-3
SOSC|12100|Self, Culture And Society-1
FREN|10100|Beginning Elementary French-1
MUSI|10300|Intro: Music Materials/Design
SOCI|20149|Technoscience and Information
SOCI|20198|The Sociology of Intellectuals
ECON|20110|Elements of Economic Analysis 2: HONORS
CHIN|10100|Elementary Modern Chinese-1
EGPT|10103|Middle Egyptian Texts-1
INST|27701|Magic Matters
ARTV|24703|Mixed-media Drawing
CHIN|10300|Elementary Modern Chinese-3
RUSS|10300|Elementary Russian-3
ARTV|10200|Visual Language: On Objects
FREN|10300|Beginning Elementary French-3
KORE|42200|Contemporary Korean Society & History thru Film & Fiction
PSYC|20500|Intro To Developmental Psych
TURK|10103|Elementary Turkish-3
SOSC|12300|Self, Culture And Society-3
CMLT|25800|The Representation of Jesus in Modern Jewish Literature
ENGL|10706|Introduction to Fiction
PHIL|20100|Elementary Logic
ARTV|23801|Video
INST|29801|BA Seminar: International Stud
FREN|15002|Elementary French in Paris
PHYS|23700|Nuclei & Elementary Particles
SOCI|20103|Social Stratification
SOSC|12300|Self, Culture And Society-3
PSYC|20700|Sensation And Perception
ARTH|17207|Image and Word in Chinese Art
MUSI|25700|Cognitive Science & Music Analysis
GEOG|20100|Cultural Geography
ECON|20300|Elements Of Econ Analysis-4
BPRO|24700|Neo-Liberalism / Neo-Imperialism
SOSC|19057|Middle Eastern Civ in Vienna-3
SOSC|11100|Power, Identity, Resistance-1
SOSC|13100|Social Science Inquiry -1
PHIL|20100|Elementary Logic
SOSC|13300|Social Sciences Inquiry - 3
ENGL|16908|Life Itself: Late Renaissance Encounters
ENGL|14900|Old English
MUSI|23504|Musi/Trance In Mod Mid Est/Afr
SOSC|28105|Race and Nation in the Caribbean
ECON|20100|Elements of Economic Analysis-2
ANTH|22710|Signs and the State
SOSC|11200|Power, Identity, Resistance-2
MATH|29511|Introduction to Stochastic Processes
RUSS|10200|Elementary Russian-2
MATH|13100|Elem Functions And Calculus-1
TAML|20200|Second-Year Tamil-2
AKKD|10102|Elementary Akkadian-2
PBPL|24751|The Business of Nonprofits and the Evolving Social Sector
MUSI|10100|Intro: Western Art Music
GEOS|21000|Introduction to Mineralogy
SOSC|12200|Self, Culture And Society-2
ARTH|29400|Feminine Space in Chinese Art
FREN|20100|Language History Culture-1
MENG|20000|Introduction to Emerging Technologies
ANTH|21264|Political Struggles of Highland Asia
POLI|20700|Advanced Polish-3
HIST|16700|Anc Mediterr World-1: Greece
PHYS|26400|Spacetime And Black Holes
FREN|10300|Beginning Elementary French-3
PHIL|22000|Intro: Philosophy of Science
INST|28401|Imagng Pakistan: Islam Reviv
ARTH|16709|Islamic Art & Architecture, 1100-1500
ENGL|16300|Renaissance Epic
ARAB|20101|Intermediate Arabic-1
ARTH|17211|Arts of Medieval Japan
SOSC|12300|Self, Culture And Society-3
ECON|26010|Introduction To Public Finance
CHIN|10100|Elementary Modern Chinese-1
CHEM|12200|Honors General Chemistry-2
PHIL|27209|Soren Kierkegaard/Johannes Climacus: Concluding Unscientific Postscript
GNDR|10100|Problems In Gender Studies-1
HUMA|12150|Greece and Rome: Texts, Traditions, Transformations II
ITAL|10200|Elementary Italian-2
ECON|20000|Elements of Economics Analysis-1
CMSC|15200|Intro To Computer Science-2
CHIN|11300|First -Yr. Chinese for Bilinqual Speakers-3
FNDL|27503|The Clinical Freud: From Case History to Psychological Theory
PLSC|26500|State, Society, and Democratization in Southeast Asia
GEOR|22500|Intermediate Georgian-2
FREN|20503|Modes De Raisonnement Francais
PSYC|29200|Undergrad Rdgs: Psychology
MATH|19620|Linear Algebra
MATH|19520|Math Methods for Soc. Sci
HIST|15100|Intro To East Asian Civilization-1
ECON|25500|Topics In Develop & Econ Grwth
ECON|24400|Pay and Performance
ENGL|17503|The Renaissance Lyric Sequence
SOSC|14200|Mind-2
PLSC|24725|Politics of Islam
STAT|24500|Statistical Theory/Method-2
CRWR|12102|Introduction to Genres: Writing and Performance
PSYC|23200|Intro To Language Development
CHIN|20300|Intermediate Modern Chinese-3
LATN|20200|Intermediate Latin-2
SCTH|25701|Hamlet
SPAN|26210|Witches, Sinners and Saints
MUSI|10400|Intro: Music Analysis/Criticism
SOSC|12200|Self, Culture And Society-2
EALC|24730|Imagining Environment in East Asia
PERS|20102|Intermediate Persian-2
FNDL|21211|Cervantes: Don Quixote
ENST|24900|Global Environmental Politics
SOSC|11100|Power, Identity, Resistance-1
ARTV|23860|Studies in Sound Aesthetics
MATH|15100|Calculus-1
SOSC|11100|Power, Identity, Resistance-1
SOSC|12300|Self, Culture And Society-3
PBPL|22100|Politics And Policy
CHEM|11301|General Chemistry-3 (var A)
ECON|21000|Econometrics A
NEHC|20069|Near East Peopl/Cult: Women Mod Mid East
ASLG|10200|American Sign Language-2
CHIN|20401|Advanced Modern Chinese-1
ECON|20300|Elements Of Econ Analysis-4
HIST|23706|The Soviet Union
ASTR|24200|Physics: Galaxies And Universe
ARAB|20102|Intermediate Arabic-2
ENGL|28608|Naipaul vs Rushdie: Writing the Postcolonial
ENGL|29807|Staging Melodrama
HUMA|19100|Humanities Writing Seminars
HUMA|11600|Philosophical Perspectives-2
JAPN|21300|Intrmdte Japn Thru Japnmtn-2
ANTH|23700|Cap Col Natl In The Pacific
SOSC|12300|Self, Culture And Society-3
TURK|10106|Introduction to Old Turkic 2
FREN|20400|Cours De Perfectionnement
ECON|20300|Elements of Economic Analysis-4
CRES|24001|Colonizations -1
SPAN|20300|Language History Culture-3
ANTH|21248|Intsv Study: The Aymara
JAPN|21200|Intrmdte Japn Thru Japnmtn- 1
SOSC|15100|Classics Soc/Polit Thought-1
SOSC|19005|Rome: Antiquity To Baroque-2
HUMA|11000|Readings In World Literature-1
MENG|29600|Practice of Research
GRMN|10300|Elementary German For Beginners-3
LLSO|24200|Legal Reasoning
ARTV|21000|Figure Drawing
NEHC|20534|1905: Const Rev In Me & Russia
SOSC|14300|Mind-3
HIST|13900|Intro to Russian Civilization-1
MUSI|15300|Harmony and Voice Leading-3
POLI|10103|First-Year Polish-1
CHEM|10100|Introductory General Chemistry-I
PLSC|22400|Public Opinion
EALC|27105|Concentrator Seminar
MATH|20300|Analysis In Rn-1
PHIL|23400|Phil Of Mind And Sci Fiction
SOSC|15200|Classics Soc/Polit Thought-2
PLSC|28000|Organizations, Ideology & Political Change
NEHC|20012|Ancient Empires-2
LATN|10200|Introduction To Latin-2
ARAB|10103|Elementary Arabic-3
MATH|22000|Intro Math Methods For Physics
PHYS|14300|Honors Waves, Optics, & Heat
FREN|10100|Beginning Elementary French-1
SOSC|12200|Self, Culture And Society-2
MATH|27200|Basic Functional Analysis
SWAH|25200|Swahili-1
PBPL|29900|Rdg/Rsch: Pub Pol B.A. Paper
CHIN|21000|Elem Literary Chinese-3
SOSC|12300|Self, Culture And Society-3
REES|20001|War and Peace
PHSC|12000|The Origin of Universe & How We Know
MATH|15200|Calculus-2
SOSC|15200|Classics Soc/Polit Thought-2
FREN|10300|Beginning Elementary French-3
SOSC|19003|Western Mediterranean Civilization-3
ITAL|20100|Language History Culture-1
MATH|13100|Elem Functions And Calculus-1
NEHC|20837|Ataturk: Early Turk Republic
MATH|20300|Analysis In Rn-1
EALC|22205|Narratives/Images And Mod Chin
CHIN|10300|Elementary Modern Chinese-3
FREN|10100|Beginning Elementary French-1
SOSC|14200|Mind-2
CHIN|51300|Fifth-Year Modern Chinese-3
GEOG|26300|The Chinese Environment
SOCI|20106|Political Sociology
MATH|13200|Elem Functions And Calculus-2
ARTV|24000|Beginning Photography
MATH|25700|Basic Algebra-1 (honors)
PBHS|30910|Epidemiology and Population Health
SOCI|20101|Organizational Analysis
MATH|15200|Calculus-2
CRWR|10300|Beginning Poetry Writing
CMST|21700|The Films of Vincente Minnelli
CRWR|12112|Reading as a Writer: Chicago Genres City on the Remake
CRES|24001|Colonizations -1
SOSC|15300|Classics Soc/Polit Thought-3
SOSC|14200|Mind-2
RUSS|10400|Russian Through Pushkin-1
RUSS|10300|Elementary Russian-3
CHEM|11101|General Chemistry-1 (var A)
PSYC|20300|Biological Psychology
ECON|25000|Introduction To Finance
LACS|16300|Intro to Latin American Civ-3
BIOS|24205|Systems Neuroscience
CRWR|26401|Writing about Science
INST|29450|Human Rights & Interntnl Studies
SOSC|14100|Mind-1
GEOS|13300|The Atmosphere
PHIL|23011|Faith and Reason
HIST|29000|Latin American Religions: Old & New
PHYS|13100|Mechanics
CRWR|24000|Adv Creative Nonfiction Workshop
HUMA|14100|Reading Cultures-2
ENGL|16500|Shakespeare-1: Hist/Comedies
SOSC|14300|Mind-3
MATH|20100|Math Methods For Phy Sci-2
CHEM|11200|Comprehensive General Chemistry II
CMSC|29700|Rdg/Rsch: Computer Science
MUSI|15300|Harmony And Voice Leading-3
GRMN|20100|Deutsche Maerchen
JAPN|10100|Elementary Modern Japanese-1
ARAB|10102|Elementary Arabic-2
JAPN|10300|Elementary Modern Japanese-3
MUSI|10200|Introduction To World Music
HSTD|32700|Biostatistical Methods
JAPN|10200|Elementary Modern Japanese-2
SPAN|10200|Beginning Elementary Spanish-2
SOCI|20002|Social Structure And Change
CHDV|31800|Modern Psychotherapies
SOSC|11300|Power, Identity, Resistance-3
PERS|20101|Intermediate Persian-1
FREN|20200|Language History Culture-2
CHEM|26300|Chem Kinetic/Dynamics
FREN|15001|French in Paris
TURK|10101|Elementary Turkish-1
ANTH|20925|S Africa: Hist to Cult Literacy
ARAB|10008|Intensive Introductory Arabic-2
MUSI|10200|Introduction To World Music
SOSC|12100|Self, Culture And Society-1
SPAN|20100|Language History Culture-1
ECON|22200|Topics: American Economic Hist
PHIL|21400|Happiness
KORE|10300|Intro To Korean Langugage-3
ECON|21200|Time Series Econometrics
SOCI|20154|Culture & Emotions
SOSC|12300|Self, Culture And Society-3
SOSC|13100|Social Science Inquiry -1
INST|29801|BA Seminar: International Stud
PSYC|22500|Cognitive Development
ANTH|27135|Sem: Theories & Practices of Communicating Politically
PBPL|26400|Quantitative Methods in Public Policy
MPCS|51250|Entrepreneurship in Technology
RUSS|20100|Second-Year Russian-1
SOSC|19009|Greek Antiquity and its Legacy-3
SOSC|15200|Classics Soc/Polit Thought-2
SOSC|15300|Classics Soc/Polit Thought-3
MUSI|10200|Introduction To World Music
SOSC|13200|Social Science Inquiry - 2
ECON|21200|Time Series Econometrics
GEOS|23200|Climate Dynamics of the Earth and Other Planets
ANTH|21234|Intsvstdy:Arch/Col Ireland
CHIN|30100|Advanced Modern Chinese-1
HUMA|16000|Media Aesthetics-1
MATH|20400|Analysis In Rn-2
CRPC|28181|Historiography of Asian American Studies
PHIL|22404|Values and Scientific Change
HIST|23001|Northern Renaissance/Early Reformation
SOSC|12100|Self, Culture And Society-1
CHDV|20100|Hum Dev Resch Designs In Soc Sc
LING|28650|Modeling Language, Learning and Change
SOSC|11300|Power, Identity, Resistance-3
SLAV|20005|Lang, Identity & Politics in the 20th Century
FREN|23711|Litterature et photographie
CRWR|10405|Fundamentals of Nonfiction
CHDV|25500|Language Socialization
MAPS|36900|Anthropology of Disability
CHIN|10300|Elementary Modern Chinese-3
NEAA|20040|Monuments and Monumentality in the Past and Present
HUMA|19100|Humanities Writing Seminars
SOSC|12200|Self, Culture And Society-2
HUMA|12400|Human Being And Citizen-2
LACS|22501|Elementary Haitian Kreyol 1
HREL|40800|Mythologies of Transvestism & Transexuality
SOSC|19004|Rome: Antiquity To Baroque-1
TAPS|10100|Drama: Embodiment/Transformation
HIST|22904|Arendt's: Texts on Jewishness, Palestine, Israel
HEBR|10501|Introductory Modern Hebrew-1
CHIN|10200|Elementary Modern Chinese-2
ANTH|29500|Archaeology Lab Practicum
HUMA|12050|Greece and Rome: Texts, Traditions, Transformations I
SOSC|12300|Self, Culture And Society-3
URDU|20100|Second-Year Urdu-1
ECON|28600|Intro: Econ Analysis Of Law
FREN|10300|Beginning Elementary French-3
JAPN|21200|Intermediate Japanese Thru Japanimation-1
CHIN|10200|Elementary Modern Chinese-2
PHIL|20210|Kant's Ethics
SOSC|12300|Self, Culture And Society-3
PHYS|12300|General Physics-3 (var A)
SOSC|12300|Self, Culture And Society-3
LING|20100|Intro To Linguistics-1
SOSC|12300|Self, Culture And Society-3
MATH|19900|Intro to Analysis & Lin. Alg.
SOSC|15100|Classics Soc/Polit Thought-1
CRES|27318|Black Paris: Race, Culture, and Politics in the City of Light, 1917-1974
EGPT|20210|Intro: Late Egyptian
FREN|20200|Language History Culture-2
MUSI|22415|Israel/Palestine
PLSC|25302|Nationalism in Soviet and post-Soviet Russia
HUMA|12300|Human Being And Citizen-1
MATH|15200|Calculus-2
PLSC|20201|Ballots, Bullets and Identities: South Asia and the Shadow of Gandhi
TAPS|10300|Text and Performance
CRWR|13000|Int Poetry Workshop
GEOG|25300|Sem: Probs Human Geog/Mid East
ARTV|10100|Visual Language-1
PHYS|18500|Intermediate Mechanics
PSYC|21700|Developmental Biopsychology
EALC|27105|Concentrator Seminar
BUSF|33470|Population And The Economy
CRWR|23100|Advanced Poetry Workshop
UTEP|35503|Foundations of Education: Teaching and Learning in Urban Schools
COVA|10100|Visual Language-1
CRES|24003|Colonizations III
HUMA|19100|Humanities Writing Seminars
ECON|20000|Elements Of Econ Analysis-1
FREN|10200|Beginning Elementary French-2
SOSC|12100|Self, Culture And Society-1
ECON|28700|The Economics Of Crime
ENGL|22815|U.S. Latino Literary and Intellectual History: Subject to Citizen
ITAL|20200|Language History Culture-2
SOSC|15200|Classics Soc/Polit Thought-2
HEBR|20502|Intermediate Modern Hebrew-2
TAPS|23110|Directing Study
SOSC|11200|Power, Identity, Resistance-2
NORW|10200|Elementary Norwegian-2
GEOG|26300|The Chinese Environment
SOCI|20140|Qualitative Field Methods
LACS|22501|Elementary Haitian Kreyol 1
BASQ|12000|Elementary Basque-1
EALC|37000|Chinese Drama and Theater: 12th to 21st Centuries
RUSS|10100|Elementary Russian-1
MUSI|17012|University Wind Ensemble
ARTH|16100|Art of The East: China
LACS|26401|Machine Politics in Comparative Perspective
ECON|20300|Elements of Economic Analysis-4
RUSS|20200|Second-Year Russian-2
PHIL|21423|Introduction to Marx
CRWR|10300|Beginning Poetry Writing
FREN|20300|Language History Culture-3
PLSC|29800|Ba Colloquium: Political Sci
ECON|20300|Elements Of Econ Analysis-4
HUMA|16200|Media Aesthetics-3
MATH|13300|Elem Functions And Calculus-3
NEHC|20602|Islamic Thought & Literature-2
MATH|21100|Basic Numerical Analysis
SOCI|20111|Survey Analysis
PERS|20102|Intermediate Persian-2
SWAH|25200|Swahili-1
MATH|19620|Linear Algebra
PLSC|24701|European Integration
NORW|29700|Independent Rdg Course: Norw
PSYC|24700|Social Cognition
SOSC|11200|Power, Identity, Resistance-2
CMSC|27410|Honors Combinatorics
SOSC|15100|Classics Soc/Polit Thought-1
GRMN|15005|Advanced German in Vienna
SOSL|26610|Brighter Side of Balkans: Humor & Satire in Literature & Film
RLST|24303|Faith, Reason and the Existence of God
LING|26002|Sociolinguistics
ECON|20200|Elements of Economic Analysis-3
CMSC|10100|Intro To World Wide Web-1
FNDL|21900|Milton: Paradise Lost
MATH|13100|Elem Functions And Calculus-1
SOSC|27700|France In Western Civ-3
NEHC|29800|B.A. Paper Seminar
STAT|24610|Pattern Recognition
ENGL|12406|Performance Poetry
SOSC|15100|Classics Soc/Polit Thought-1
HREL|32202|Religion, Sex and Politics in Ancient India: the Kamasutra and the Arthashastra
SOSC|12100|Self, Culture And Society-1
ENGL|25403|American West
SOSC|11200|Power, Identity, Resistance-2
PBPL|24751|The Business of Nonprofits and the Evolving Social Sector
ECON|19800|Introduction To Microeconomics
ENGL|15000|Old English Poetry
MUSI|26100|Intro: Composition
FREN|10200|Beginning Elementary French-2
SOSC|13200|Social Science Inquiry - 2
PHIL|26000|History Of Philosophy-2
SOSC|15100|Classics Soc/Polit Thought-1
ENGL|20146|London Program: Money, Migration, & the Metropole
ARTH|29400|Feminine Space in Chinese Art
ARTV|10100|Visual Language-1
ENST|29801|B.A. Colloquium I
SOSC|15200|Classics Soc/Polit Thought-2
ARAB|10101|Elementary Arabic-1
MATH|19520|Math Methods for Soc. Sci
CMST|21901|Pickford and the American Film Industry
INST|28430|Multiculturalism, Globalization & The Republican Project
GEOG|26300|The Chinese Environment
LING|20201|Introduction to Syntax
RUSS|10400|Russian Through Pushkin-1
MUSI|10100|Introduction To Western Art Music
FNDL|25331|Simone de Beauvoir: Second Sex
RUSS|21600|Russian For Heritage Learners
ENST|27400|Principles Of Epidemiology
HIST|15100|Intro To East Asian Civilization-1
PBPL|22100|Politics And Policy
SOSC|19017|South Asian Civilizations in India-2
SOSC|12200|Self, Culture And Society-2
ITAL|10200|Elementary Italian-2
MATH|15100|Calculus-1
ITAL|20300|Language History Culture-3
FREN|10200|Beginning Elementary French-2
SOSC|12300|Self, Culture And Society-3
ARTV|10100|Visual Language: On Images
ASLG|10300|American Sign Language-3
ENGL|15500|Chaucer: The Canterbury Tales
TAPS|27200|Small-Scale Spectacle Theatre
SANS|20100|Second-Year Sanskrit-1
INST|23101|Contemporary Global Issues
MATH|16300|Honors Calculus-3
SOSC|15100|Classics Soc/Polit Thought-1
CRES|24001|Colonizations -1
ENGL|15806|Early Medieval Literature in Multicultural Britain
CLCV|29100|Ancient Myth
ENGL|24405|Three African Women Writers
ECON|19800|Introduction To Microeconomics
ECON|21000|Econometrics A
ARTV|10100|Visual Language: On Images
CRWR|12017|Special Topics in Fiction: The Short Story in Context
PHSC|11901|The Physics of Stars
SOCI|20192|The Effects of Schooling
MATH|20400|Analysis In Rn-2
JAPN|10100|Elementary Modern Japanese-1
MATH|15300|Calculus-3
MATH|20500|Analysis In Rn-3
SOSC|11300|Power, Identity, Resistance-3
STAT|23400|Statistical Models/Method-1
PLSC|21108|Power and Freedom
SOSC|28853|Jerusalem in Middle Eastern Civ-3
HIST|15100|Intro To East Asian Civilization-1
FREN|21903|Intro A La Litt Francaise-3
PHYS|14200|General Physics-2 (honors)
HUMA|19100|Humanities Writing Seminars
PBPL|28501|Process & Policy in State & City Govt.
ENGL|25103|Black Women Writers of the 1940s & 1950s
CMST|21101|American Film Melodrama and the Gothic
KAZK|10102|Elementary Kazakh-2
LATN|10100|Introduction To Latin-1
ARTH|17205|Islamic Gardens in Landscape and Image
STAT|24500|Statistical Theory/Method-2
NORW|10300|Elementary Norwegian-3
HUMA|16000|Media Aesthetics-1
PERS|20102|Intermediate Persian-2
GNDR|29900|Ba Essay
LING|24290|The Revival of the Basque Language: its Language Policy and Language Planning
HUMA|11000|Readings In World Literature-1
ECON|20100|Elements of Economic Analysis-2
ECON|20100|Elements of Economic Analysis-2
REES|26064|Revolution
GNDR|10200|Problems In the Study of Sexuality
EGPT|10203|Coptic Texts-2
HIST|18600|US Labor History
ENST|29801|B.A. Colloquium I
HUMA|14000|Reading Cultures-1
CMLT|29703|Intro to Comp Lit II: Aesthetics and Plitics of SE Asian Fic
HUMA|12400|Human Being And Citizen-2
SOSC|15300|Classics Soc/Polit Thought-3
ENST|24900|Global Environmental Politics
GRMN|21203|Drama and Film
BCSN|10103|First-Year Bosnian/Croatian/Serbian
PBPL|29800|Senior Seminar: Public Policy
SOSC|15200|Classics Soc/Polit Thought-2
HIST|22206|Law, Liberty and Property in European History
FREN|29600|Vie intellectuelle et vie litteraire en France 1900-1930
SOSC|12100|Self, Culture And Society-1
SOSC|18100|Topics in Behavioral and Social Sciences Relevant to Medicine
ANTH|21420|Ethnographic Methods
HEBR|10501|Introductory Modern Hebrew-1
CHEM|23100|Honors Organic Chemistry-2
PHYS|21100|Experimental Physics
TURK|20103|Intermediate Turkish-3
MATH|15100|Calculus-1
ENGL|12300|Poetry And Being
ENGL|16300|Renaissance Epic
PHIL|24800|Foucault: History Of Sexuality
FNDL|29901|Independent Study: Junior Paper
CHEM|26300|Chem Kinetic/Dynamics
HUMA|19100|Humanities Writing Seminars
EALC|34250|China in Revolution, 1927 to 1976
MUSI|15200|Harmony and Voice Leading-2
MATH|16200|Honors Calculus-2
ECON|20100|Elements of Economic Analysis-2
FREN|10200|Beginning Elementary French-2
FREN|20300|Language History Culture-3
MATH|19510|Math Methods For Social Sci-1
SOSC|15300|Classics Soc/Polit Thought-3
ENGL|15600|Medieval English Literature
PHIL|29300|Senior Tutorial
RUSS|25700|Russian Lit from Modernism to Postmodernism
ENST|26500|Environmental Economics
ITAL|24803|Outsiders I: Elsa Morante
ARAB|15017|Advanced Arabic in Morocco
SOSC|12200|Self, Culture And Society-2
SOSC|11200|Power, Identity, Resistance-2
PHYS|14100|Honors Mechanics
GRMN|29000|Major Works of Modernism
SOSC|15200|Classics Soc/Polit Thought-2
ECON|20100|Elements of Economic Analysis-2
ENGL|15200|Beowulf
MATH|15200|Calculus-2
HIST|22706|Slavery and Freedom in the Atlantic World
ITAL|26500|Renaissance Demonology
CMLT|22402|Fate and Duty: European Tragedy from Aeschylus to Brecht
MATH|20400|Analysis In Rn-2
ITAL|10100|Elementary Italian-1
PBPL|22100|Politics and Policy
MATH|19900|Intro to Analysis & Lin. Alg.
TAPS|25500|Advanced Screenwriting
SOSC|11100|Power, Identity, Resistance-1
CHIN|15001|Elementary Chinese in Beijing
ITAL|20100|Language History Culture-1
CHEM|36500|Chemical Dynamics
MATH|20300|Analysis In Rn-1
TAPS|29800|B.A. Colloquim
ENGL|29809|Thesis Sem: Poetry
CHEM|20100|Inorganic Chemistry-1
FREN|20200|Language History Culture-2
STAT|20000|Elementary Statistics
ENGL|25103|Black Women Writers: 40's-50's
MATH|10600|Fundamental Mathematics-2
GRMN|15001|Elementary German in Vienna
KORE|10300|Intro To Korean Language-3
MATH|13300|Elem Functions And Calculus-3
ITAL|12200|Italian for Speakers of Romance Languages
MATH|20500|Analysis In Rn-3
FREN|20200|Language History Culture-2
PLSC|22020|Chinese Foreign Policy
SOSC|12100|Self, Culture And Society-1
CZEC|10100|Elementary Czech-1
ENGL|16300|Renaissance Epic
PBPL|28075|Powers of Institutional Philanthropy: Social & Methodological Considerations
PLSC|26800|Insurgency, Terrorism, and Civil War
MUSI|26809|Studies in Computer Music
JAPN|30900|Reading Scholarly Japanese-2
MATH|20500|Analysis In Rn-3
CRWR|26410|Writing About Books and Authors
GEOS|32060|What Makes a Planet Habitable?
MATH|11300|Studies In Mathematics-2
CHDV|30304|Urban Neighborhoods & Urban Schools: Community Economic Opportunity and the Schools
ECON|26600|Urban Economics
SPAN|10300|Beginning Elementary Spanish-3
SOSL|26800|Balkan Folklore
SOSC|15100|Classics Soc/Polit Thought-1
SOSC|12200|Self, Culture And Society-2
HUMA|16200|Media Aesthetics-3
FREN|21201|Balzac: Illusions Perdues
HUMA|19100|Humanities Writing Seminars
MATH|16200|Honors Calculus-2
PHYS|13300|Waves, Optics, & Heat
SOSC|19024|Civilisation Europeenne-3
FREN|15002|Elementary French in Paris
SOCI|28074|Sociology of Social Media
ENGL|23400|Virginia Woolf
SCTH|35703|Unhappiness
SOSC|14300|Mind-3
SWAH|25200|Swahili-1
CHIN|30300|Advanced Modern Chinese-3
RUSS|20500|Russian Through Lit Readings-2
SOSC|12300|Self, Culture And Society-3
SOSC|19001|Western Mediterranean Civilization-1
HIST|27705|Introduction to Black Chicago, 1893-2010
PLSC|28100|Russian Politics
ARAB|10102|Elementary Arabic-2
ARTH|16809|Islamic Art & Architecture 1500-1900
LACS|25506|The Economic Hist. of Latin Amer. Since Independence, 1820-2010
SOSC|15200|Classics Soc/Polit Thought-2
PHYS|21100|Experimental Physics
ITAL|20300|Language History Culture-3
MUSI|25100|Theory And Analysis-1
ENGL|21922|Thomas Hardy: The Novels and Poetry
RUSS|20802|Third Year Russ: Culture-2
SOSC|14300|Mind-3
SOSC|27800|Greek Antiquity/Its Legacy-1
PBPL|27105|Econ Transition & Development
INST|29800|B.A. Seminar: Intl Studies
EGPT|10102|Intro to Middle Egyptian Hieroglyphs-2
MUSI|10300|Intro: Music Materials/Design
SOSC|12200|Self, Culture And Society-2
PHYS|22100|Math. Methods of Physics
CHDV|29800|BA Honors Seminar
GEOG|20100|Cultural Geography
CMSC|23700|Intro: Computer Graphics
PHIL|21600|Introduction to Political Philosophy
GNDR|10200|Problems In the Study of Sexuality
MATH|27700|Mathematical Logic-1
MATH|15300|Calculus-3
HUMA|19100|Humanities Writing Seminars
MATH|16200|Honors Calculus-2
JAPN|25605|Rdg Activism:Post-War Japan
ISHU|24460|Arts In Education
MATH|13300|Elem Functions And Calculus-3
MUSI|26900|18th Century Counterpoint
CATA|21900|Intro to Contemporary Catalan Literature
RUSS|22302|War and Peace
FREN|25600|Realism and its Returns in 20th-Century France
BPRO|26030|The Nuclear Age
HUMA|17000|Language & The Human-I
NORW|10300|Elementary Norwegian
GRMN|26209|Goethe's Wilhelm Meister's Apprenticeship
ARTV|10200|Visual Language: On Objects
PSYC|21218|Language Diversity and Variability
ANTH|25020|Anthropological Readings on Contemporary Islam
JAPN|21300|Intrmdte Japn Thru Japnmtn-2
MUSI|17000|University Chorus
SOSC|12100|Self, Culture And Society-1
TAPS|10300|Text and Performance
INST|23101|Contemporary Global Issues
LACS|16200|Intro: Latin American Civ 2
HMRT|20200|Human Rights-2
SOSC|13300|Social Sciences Inquiry - 3
SOSC|12300|Self, Culture And Society-3
SOCI|20120|Urban Policy Analysis
PBPL|28640|Mixed Methods Approaches to Policy Research
ECON|20300|Elements of Economic Analysis-4
CHEM|23300|Intermediate Organic Chemistry
CRWR|10205|Fundamentals of Fiction
SPAN|20100|Language History Culture-1
SOSC|15200|Classics Soc/Polit Thought-2
MENG|24100|Selec Tpcs Molec Engineering: Molecular/Materials Modelling 1
CHEM|12200|Honors General Chemistry-2
ANTH|25204|Economies of Gender
CMST|27600|Beginning Photography
CRPC|29054|Race and Public Education after Brown v. Board
PHSC|13200|The Dynamic Environment
PBPL|29800|Senior Seminar: Public Policy
SOSC|11300|Power, Identity, Resistance-3
PHSC|11000|Sci/Earth: Envir Hist/Earth
NORW|10500|Intermediate Norwegian II
FREN|20200|Language History Culture-2
SOSC|19032|African Civilizations in Paris-2
RLST|24601|Martin and Malcolm: Life and Belief
RUSS|20100|Second-Year Russian-1
HUMA|11600|Philosophical Perspectives-2
EALC|24607|Chinese Independent Documentary Film
HUMA|14000|Reading Cultures-1
